0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
0,0,0,40,93,65,441
